amount,transaction_frequency,account_age,transaction_hour,previous_average_amount,failed_attempts,location_change,is_new_beneficiary,is_fraud
392.1505308989508,3,1546,12,494.37943014488025,0,0,0,0
37.935363327324936,3,538,16,41.17570873266952,0,0,0,0
22.88728173089216,2,1455,12,32.557263207334806,0,1,0,0
6189.160055588704,8,1168,21,65.46037489201004,0,1,1,1
74.90998889229115,2,237,14,102.63544865957026,0,0,0,0
209.02189656197436,3,696,11,136.16213598522472,0,0,0,0
65.52255706252716,1,1386,12,92.17067343145662,0,0,0,0
258.73016433875546,5,965,8,213.54426665757865,0,0,0,0
84.17787931432794,2,1554,10,81.02545605083311,0,0,0,0
45.789029552958425,3,1274,3,47.683494804679746,0,0,0,0
189.24752255438943,4,279,11,202.72805976843227,0,0,0,0
446.5075555371955,3,1301,8,502.1003834689489,0,0,1,0
20.837102630528126,3,497,18,26.11788743770745,0,0,0,0
84.49468828472413,2,877,13,64.2234097494914,0,0,0,0
29.08443063898427,1,1792,7,24.597949392496886,0,0,1,0
53.56252818614517,6,1175,22,75.20862666213792,0,0,0,0
26828.011830170628,9,533,4,1133.6855630103203,1,1,0,1
109.08466397462854,3,374,10,77.25680183723674,0,0,0,0
2500.0,9,392,14,468.14382479559555,1,1,1,1
2949.9248609011615,9,449,0,296.53780232184073,1,1,1,1
130.2997233710366,1,941,11,131.0929760250686,0,0,0,0
189.4934895240912,3,1199,7,137.2490675803568,0,0,0,0
88.59195143202697,6,396,8,120.22448107841856,0,0,0,0
192.16579407789467,1,1062,11,129.57863175639042,0,0,0,0
3776.617352089357,8,17,19,245.00809797243335,0,0,1,1
488.25365831764356,5,257,10,697.6750024429303,0,1,0,0
23.356458772253283,4,261,8,19.123711208628677,0,0,0,0
14.542661603541116,3,1407,17,22.27186661805761,0,0,0,0
276.4225336999123,4,852,13,228.85658543878932,0,0,0,0
52.75755124626671,2,1655,14,61.86020932367896,0,1,0,0
104.81531755969213,6,1296,19,154.82180792265643,0,0,0,0
369.0546085209723,2,126,17,286.3160604030429,0,0,0,0
81.81019337303302,3,641,9,97.69453906932101,0,0,0,0
445.37579130178796,6,61,6,278.4182422957278,0,0,0,0
25.853798777684776,1,1281,7,33.25573372902338,0,0,0,0
228.88844430071714,1,178,18,279.74541599275756,0,0,0,0
941.1137557857195,4,1292,12,1027.69850694562,0,0,0,0
275.5505546016169,2,985,8,275.48885100303403,0,0,0,0
101.16830386825887,4,1478,22,139.56358521042063,0,0,0,0
239.40713671643564,5,988,20,255.93029977526652,0,0,0,0
72.51267349719677,3,925,18,96.67866140793971,0,0,0,0
431.13262654648963,2,1651,19,382.6652246431399,0,0,1,0
143.6944477060649,6,265,13,149.5872272486023,0,0,0,0
272.6882725331392,3,142,21,177.47278640203083,0,0,0,0
91916.24219117766,4,3,4,247.827588895442,1,0,1,1
269.93877164012935,2,690,13,358.46869605086636,0,0,1,0
80.68050981258335,3,832,6,59.62321652889002,0,0,0,0
3653.5684386111666,7,16,1,334.748707301508,1,1,1,1
9741.3762120966,12,124,10,295.441986898879,0,1,1,1
116.20297942552084,2,126,19,83.39487778183994,0,0,1,0
207.27671669066254,3,161,18,229.48885884144556,0,0,0,0
665.5819461404144,1,586,8,583.7742306696135,0,0,0,0
65.78867569183036,4,1527,12,60.645947183751154,0,0,0,0
212.4679780869039,1,1783,9,153.92794107836747,0,0,0,0
241.78293485471957,3,43,13,210.94882930324832,0,0,1,0
864.4323728173732,2,1304,20,768.165799536756,1,0,0,0
327.3704561134253,2,728,12,359.57633518350355,0,0,0,0
33.83479378225762,5,1706,18,25.992159788999196,0,0,1,0
317.0905628387484,3,543,6,352.6149634221625,0,0,1,0
140.7094953889604,2,314,7,123.83623395547401,0,0,0,0
306.8324090329896,1,671,10,481.64029154301653,0,0,0,0
158.83847229296373,4,793,15,193.3025745628597,1,0,0,0
38.03811831434801,3,1077,8,33.4576508896395,0,0,0,0
38.393291963793466,6,148,18,61.25080693504851,0,0,0,0
4019.6042540677595,14,24,3,946.6354426505823,2,1,1,1
5372.6127339116665,11,115,1,1155.701060633263,1,1,1,1
17.262265457996737,3,1590,6,21.72848200414538,1,0,0,0
491.4959628915328,2,532,16,499.6949111103332,0,0,0,0
359.05419405303604,2,63,10,467.4876903378111,0,0,0,0
71.40506826744507,2,788,3,113.16372311694877,0,0,0,0
19.42744881722743,4,976,9,27.34523646622043,0,1,0,0
314.08387501104664,2,635,12,489.29711535796923,0,0,0,0
170.04594085457947,3,1538,15,229.50797558485561,0,0,0,0
9438.068377983773,7,567,13,589.725011680886,1,1,1,1
345.6810466247651,2,869,9,305.5690388609841,0,0,0,0
383.07608049272744,3,569,13,261.20583357202423,0,0,0,0
80.18969646082915,4,372,9,120.6660822893435,0,0,0,0
1021.6926737324594,1,715,21,728.1156810080562,0,0,0,0
24.272441979608335,4,1286,12,18.61549621025944,0,0,0,0
318.33042512021956,1,1459,13,315.7585982410254,0,0,1,0
6089.093817156804,11,827,13,1037.0314582080566,2,1,1,1
482.8451817632924,2,887,10,411.6946843850805,0,0,1,0
119.26393048004854,3,1130,13,179.93173593326986,0,0,0,0
481.66930700925866,4,1153,9,732.9790708583184,0,0,1,0
149.17146451644675,6,592,21,124.40549773328527,0,0,1,0
813.6859769945142,3,1219,19,1069.2389814109488,1,0,0,0
762.6846427974007,3,646,11,917.5987189748704,0,0,0,0
11.897904632853923,3,1514,19,18.937303846239203,0,0,0,0
10271.634895630854,5,21,14,895.5568029918223,0,1,1,1
12960.56308525794,8,565,3,374.82770387509976,2,1,1,1
171.51462092324977,2,1660,19,262.88875627485965,0,0,0,0
156.468130980486,3,954,3,178.97784726066362,0,0,0,0
224.26584711981178,2,963,6,280.85021331976685,1,0,0,0
110.62446072539251,5,1664,14,72.58245321210323,0,1,0,0
651.5596395139773,5,1318,17,959.4205761646073,0,0,1,0
36.63933354869279,5,1447,11,51.64798632286087,0,0,0,0
136.53562236877212,1,1480,22,84.96521338211359,0,0,1,0
77.80266218299448,2,1008,10,46.79566191013456,0,0,0,0
519.6946323118731,1,59,11,785.7761945897885,0,0,0,0
64.40553283091123,5,777,9,83.84501850369067,0,1,0,0
790.4304726041227,5,151,1,690.8607758195684,0,0,0,0
206.58822158810264,2,1049,13,257.50444097098523,0,0,0,0
11418.314594956719,9,23,20,848.047873281578,1,1,1,1
85.19310586907112,2,1794,13,79.28262694871322,0,0,0,0
431.27582064100216,2,641,7,288.30232753366715,0,0,0,0
311.9446713927703,2,322,9,438.7072133799933,1,0,0,0
177.09795246715248,2,46,19,259.1200114445595,0,0,0,0
288.46361001188325,2,1413,6,336.3963213019796,0,0,0,0
235.08031594040446,2,471,6,373.01046237149495,0,0,0,0
58.6032858203145,2,528,14,62.30803608635356,1,1,0,0
308.21768513148953,3,1429,8,492.627394882425,0,0,0,0
211.91473838147274,3,1328,10,276.1307467623985,0,0,1,0
121.11535041951703,3,717,21,151.16178251098466,0,0,0,0
73.06264790841185,2,539,19,79.88083379049225,1,0,0,0
493.95843595894223,2,469,14,651.3078733530607,0,0,0,0
700.0859544510768,2,476,15,571.9962505351177,0,0,0,0
261.2843819853876,4,199,11,385.36164190666074,0,0,0,0
51.61738753212517,2,849,9,58.141229048552965,0,0,1,0
355.6907300269534,2,736,10,551.5688289012026,1,0,1,0
555.2831423491533,3,416,9,396.4784728852703,0,0,0,0
90.24847211773141,5,1605,8,126.11096056117188,0,0,0,0
225.6146827881068,2,897,14,249.80212112736618,0,0,0,0
193.65260604650942,6,497,23,140.86022949059867,0,0,0,0
275.42505263973135,1,675,17,186.82854056348387,0,0,0,0
138.69608710560823,2,724,0,132.37482633098926,0,0,0,0
130.93823479599064,3,196,4,100.92113149970722,0,0,0,0
222.97807106135195,2,1700,10,267.9102572790985,0,0,0,0
8255.512369209653,8,1180,6,93.59358175235208,1,1,1,1
492.6272385593952,2,524,11,592.3427868480162,0,0,0,0
183.38578249578595,1,444,17,149.76201998063644,0,0,0,0
47.97453695515721,2,748,6,53.68246601688592,0,0,0,0
84.14613121633101,1,406,9,125.61851911690749,0,0,0,0
135.11782942475924,3,477,6,98.93539037993398,0,0,1,0
11.163825552260613,3,193,7,12.415228181877874,0,0,0,0
239.4374470618124,3,1778,11,177.9024284118603,0,0,0,0
6189.790471327942,10,13,2,440.1851612843568,1,1,1,1
106.96611601431239,3,1316,21,171.03757492465533,0,0,0,0
70.2018841083538,2,1783,15,56.179495913596924,0,0,0,0
91913.43127637463,10,11,3,157.5559811263691,1,1,1,1
125.69627750609243,1,1380,6,163.20267361844319,0,0,0,0
62.79812088480995,2,59,3,59.305754083462126,0,0,1,0
138.0614148697556,2,554,23,195.5493432572629,0,0,0,0
56.546555565878045,2,1441,12,61.520212844134505,0,0,0,0
5262.782573694146,8,10,4,774.721968873834,2,0,1,1
256.4322455526899,5,380,7,271.7751756740159,0,1,0,0
346.91210106298576,1,315,16,347.6594854574795,0,0,1,0
395.2211826842097,2,574,10,479.05468153653334,0,1,0,0
210.6446729961389,1,749,7,224.99374866603455,0,0,0,0
371.24119556337985,1,1569,11,377.57705522161217,0,0,0,0
833.3358288839588,1,118,9,1059.1660017445522,0,0,0,0
16.680204216627843,1,351,3,13.470117859127697,0,0,0,0
880.8938053140013,5,1135,16,986.9265170771686,0,1,0,0
145.48858916754332,1,981,8,210.00418799586194,0,0,0,0
239.99381590881697,5,1362,17,285.5743812185545,0,0,1,0
225.12730280731654,1,816,11,226.79891826362154,0,0,0,0
146.9477254206461,3,1353,17,145.0013878210164,0,0,0,0
42.119441867911014,3,973,8,30.996165501084327,0,0,1,0
134.26962725509696,2,1585,18,85.73522218677587,0,0,0,0
93.61449916593553,3,430,12,92.36616602164628,0,0,0,0
64.46997767812823,2,1290,6,58.01890044586103,0,0,0,0
267.36947055974673,6,1341,13,220.74132038781272,0,0,0,0
32.42942395393311,2,1518,2,37.59244156346254,0,0,0,0
517.76018869425,3,1370,16,771.399630672108,0,0,0,0
389.3278626528347,2,560,9,594.5643750193186,0,0,0,0
6395.15023177473,7,464,1,63.8990043120994,3,1,1,1
527.8643978266574,2,1588,12,457.1003802487396,0,0,0,0
313.2855952471508,4,624,1,432.83080169438324,0,0,0,0
46.618139532853846,1,892,15,52.934857847611674,0,0,0,0
225.3047282516482,2,779,6,180.21644535693412,0,0,0,0
38.17826719567401,4,1346,16,31.965103265922735,0,0,0,0
80.19312399644319,2,1127,13,51.364846850799424,0,0,0,0
70.04425208751323,2,1626,23,61.434048731883,0,0,1,0
362.34972938950034,1,73,10,294.6166326228202,0,0,0,0
405.7755557766367,2,397,18,489.92559222183536,0,0,0,0
262.37130671033475,1,129,19,261.3836549539366,0,0,0,0
716.0336666029981,3,1512,10,1011.9807606569121,0,0,0,0
303.0562414488323,2,873,16,474.63635921527816,0,0,0,0
11.536876139593701,2,1605,3,12.657895444154715,0,0,0,0
557.7415869801763,3,320,8,484.78054922438554,0,0,0,0
277.9533220424406,4,1196,17,180.82499808455324,0,0,0,0
203.71435508876613,5,1738,7,189.99999445375622,0,0,0,0
332.6644875755673,4,362,18,316.75538621387335,0,0,0,0
45.00304226905773,2,63,6,38.89926780298779,0,0,0,0
229.59410810690503,4,1329,10,146.25265824261558,0,0,0,0
206.86908907470354,6,1544,13,321.9857941804072,0,0,0,0
16061.032304843964,8,18,5,226.28713780933106,1,1,0,1
131.83112444671536,3,1224,21,167.40673989700628,0,0,0,0
130.96846050533452,1,1151,12,144.11763529082276,0,0,0,0
655.4238229343076,2,1348,16,823.5079330526754,0,0,0,0
89.31573491008636,2,1785,12,133.4630264956454,0,0,0,0
348.3930341697497,5,1750,20,359.82014303760735,0,0,0,0
35063.12893987011,12,29,15,763.9027903203083,0,0,1,1
96.07105046955678,2,1377,14,95.58637230616043,0,0,0,0
816.3892642442312,5,36,19,848.1854379267479,0,0,1,0
2500.0,12,7,4,697.3538813998646,1,1,1,1
492.8074613225887,3,953,19,688.5273027774329,0,0,0,0
138.9512411855749,2,919,13,95.90350250707881,0,0,0,0
139.17738856274082,3,633,11,193.87932703227946,0,0,0,0
16.722633806079223,2,1777,1,13.3151468751951,0,0,0,0
74.13294169617173,3,1751,7,76.28977007249047,0,0,0,0
123296.60658572656,14,946,15,1055.7319668744753,0,1,1,1
71.81705921685764,4,792,14,110.5659594926773,0,0,0,0
42.78675438891924,2,653,14,53.54411166755288,1,0,1,0
75.85567827559161,4,428,10,100.49175338237178,0,0,0,0
258.5864326320635,3,554,15,372.3923539605044,0,0,0,0
9555.076356185265,13,5,17,298.9346414800816,3,0,1,1
66.31913030276714,5,523,7,64.27893333588331,0,0,0,0
124.82044451655942,4,1547,6,141.39119099326888,0,0,0,0
262.7229146319803,2,1008,18,201.54341435197537,1,0,0,0
1014.9032732808578,6,97,0,1535.8236190555845,0,0,0,0
21.218247278582314,2,1175,12,23.89818009229238,0,0,0,0
42.78946106307767,2,1245,8,67.14425004989639,0,0,0,0
90.35992870937616,1,552,7,75.43696136647299,0,0,0,0
179910.15868724685,10,19,18,237.41294253679132,2,0,1,1
42.60939476001529,1,324,7,33.20696087758409,0,0,0,0
78323.96361423758,7,712,2,563.7233551449699,1,1,0,1
123.62873088206892,3,142,13,195.2978870975205,0,0,1,0
116.82717629316359,1,242,21,121.05727619941317,0,0,0,0
506.86991905814756,2,986,8,524.4484187782343,0,0,0,0
84.56877088337616,3,1293,11,58.68187416633977,0,0,1,0
10167.179818515962,9,478,3,936.0229772160077,0,1,1,1
96.4631120365339,4,1225,10,128.00857094249417,1,0,0,0
124.96210311243044,4,1106,18,124.08332281310015,0,0,0,0
185.69616723214344,2,1238,16,214.81322005019967,0,0,0,0
348.278839122552,2,916,5,456.89917889212916,0,0,0,0
262.8505387187136,2,1238,8,272.6482000844847,0,0,0,0
232.41933485943233,2,1192,10,192.03586794633074,0,0,1,0
25.083756518764403,2,1282,11,37.74301810815772,1,0,0,0
271.25698549618744,3,232,20,255.75403062042318,0,0,0,0
76.15615174704416,2,810,20,52.368271684387175,1,0,1,0
95.32357809986296,2,982,7,81.16776830451907,0,0,0,0
236.0984665925928,2,1628,9,244.06653741688783,0,1,0,0
162.043815489905,3,401,10,239.134571894632,0,0,0,0
277.1876809297794,3,1448,6,433.84706489150534,0,0,0,0
114.5890224972778,4,1781,18,162.1588918861889,0,0,0,0
521.5015004362122,2,260,18,674.4385481897475,0,0,1,0
64.6904683988432,3,273,16,74.25653304781991,0,0,0,0
165.2227773052294,2,556,3,158.37444969480896,0,0,0,0
164.38639550334292,3,348,9,151.40424995684145,0,0,0,0
81.93943833226096,1,298,0,109.78280569771832,0,0,0,0
504.7160232887823,3,643,12,440.7132613814151,0,0,0,0
245.88240043709027,5,380,18,164.66082814537737,0,0,1,0
138.83550223862304,4,1577,10,168.06590631716196,0,0,0,0
766.9621795593944,2,1110,8,828.592900554022,0,0,0,0
380.56251732824853,2,1760,17,497.214449711831,0,0,0,0
141.65918745041594,2,143,20,209.0899926685793,0,0,1,0
32.970779913253764,3,1263,8,22.85673458936112,0,0,0,0
27.699080820153164,3,606,9,36.277381522532266,1,0,0,0
422.1777364962916,4,1796,8,263.82017091504065,0,0,0,0
106.52547613638633,1,1082,7,166.77131775451383,0,0,0,0
324.5412272817775,3,1742,14,201.80527985399192,0,0,0,0
313.11930071927185,2,1572,10,463.44383277773665,0,0,1,0
5763.105139212067,10,27,2,540.4730359804901,1,1,1,1
43.45463877613257,2,263,15,39.475646649365196,0,0,1,0
170995.35172322168,15,52,2,87.83462958496071,2,1,1,1
440.75141046413506,6,849,20,445.07520424740164,0,0,0,0
689.4774816315813,6,633,0,1055.207720696502,0,0,0,0
167.64669238467624,2,1466,19,265.70178114544626,1,0,0,0
302.17533547736014,6,1661,13,413.2951001287595,0,0,0,0
770.2963777776284,1,1183,14,979.3897914874934,0,0,0,0
111.11876953627132,5,1213,9,80.7451081903079,0,0,0,0
165.96834116146883,3,1144,17,219.90393107878756,0,0,0,0
224.38312214848617,5,1101,13,355.9433503622769,1,0,0,0
212.49542160191726,5,1019,2,179.66208912297657,0,0,0,0
360.8930243553604,1,864,8,390.1817185627046,0,0,0,0
114.76455017429916,3,924,12,112.4146453659886,0,1,0,0
255.07094959560524,3,187,22,194.67325434252564,0,0,0,0
552.721874223521,2,1024,8,538.6312289955498,0,0,0,0
223.30640057236639,1,740,12,292.27548809351345,0,0,0,0
81.50195745834144,4,131,22,73.25579709129657,0,0,0,0
11597.741421692594,7,26,3,1047.2871434815838,1,1,1,1
76.37825935048873,4,1227,6,52.62884919888272,0,0,0,0
295.8622316273225,3,1484,12,447.4598624672819,0,0,0,0
95.93151953877185,1,977,5,95.47510629918371,0,0,0,0
374.47799110839907,5,1785,9,258.4665443249874,0,0,0,0
2500.0,9,432,0,855.9743011668755,0,0,1,1
279.22780892906553,1,1171,20,359.96692351514446,0,0,1,0
417.88818071723705,2,505,14,595.2725765598966,0,0,0,0
165.7646497010247,3,1534,9,231.38132060369594,0,0,0,0
64.97586830104413,3,414,11,71.79608933218606,0,0,0,0
919.4718323452419,2,1615,11,952.8896047008668,0,0,0,0
73.82531878522057,2,115,16,75.5629209083531,0,0,0,0
95.42530354855302,3,371,11,70.3505942037276,0,1,1,0
92.98597548511093,3,229,18,71.04357304587785,0,1,0,0
379.6372679764814,5,437,15,524.7422526358464,1,0,0,0
291.6076402390368,3,1041,10,422.73835117100725,0,0,1,0
40.65488833521404,1,1452,17,64.63563706179754,0,1,0,0
304.26666582926657,2,1082,9,221.93673176897772,0,0,0,0
23.44383518402445,6,398,8,20.11727464645412,0,0,0,0
172.4630585955984,6,863,11,220.7874930156294,0,0,0,0
106.16459921729111,3,835,7,111.5811463559302,0,0,0,0
218.2921855369896,3,1547,15,346.77555930884046,0,0,0,0
41.73413743249466,1,1420,17,52.777225925820716,0,0,0,0
644.076985240819,3,119,9,643.7204164165142,0,0,0,0
170.34509303164003,4,43,11,228.76705229162235,0,0,0,0
448.4250217319688,1,963,11,626.5211863323864,0,0,0,0
4599.360470953247,12,919,0,63.92728445796834,2,1,1,1
758.739063434944,1,318,9,681.0330566753814,0,1,1,0
99.62102370929861,2,633,17,109.84110679823193,0,0,0,0
54.853766350752196,3,532,16,59.39711677484146,0,0,0,0
4242.389501631335,12,687,11,134.52335459037465,2,1,1,1
285.0870701325321,6,371,5,271.34856730330193,0,0,0,0
187.22010737374225,3,384,19,299.4393061314608,0,0,0,0
227.32554684971652,4,1302,14,247.64629907517295,0,0,0,0
126.88484505381955,4,1600,17,172.791673646167,0,0,0,0
389.25082649352794,1,375,8,505.20669101015204,0,0,1,0
426.2647947995104,3,32,6,671.6302655495163,0,0,0,0
112.22120375190396,2,1697,16,172.92600921650774,0,0,0,0
116.08787146428517,2,426,14,151.32819724921404,0,0,0,0
419.568409718492,4,744,12,625.1750863428148,0,1,1,0
940.8892521749982,4,1357,19,1271.694719378528,0,0,0,0
436.4602563899914,2,1306,19,662.1544109490114,0,0,1,0
31207.943988530977,7,10,13,1067.6621515737252,2,1,0,1
522.7894009250775,3,1182,9,469.26086770260815,1,0,0,0
116.14268517307556,3,1265,18,138.73923212111242,0,0,1,0
75.32645312097262,4,542,16,104.34193450568955,0,0,0,0
312.88262802312755,4,117,10,429.5725117375988,0,0,0,0
72.50715766258287,4,352,8,114.47758125702215,0,0,0,0
160.0675920914221,3,1231,20,140.24389904430626,0,0,0,0
3577.650537758141,9,8,2,807.4948637758125,1,1,1,1
696.9730449696369,2,887,22,965.8979216122611,0,0,0,0
12575.126323204622,7,38,2,515.8084583320224,2,1,1,1
278.19952354435543,1,526,16,352.94538046040384,0,0,0,0
6793.484777978243,5,4,3,342.743793336033,2,0,1,1
205.70131371074962,4,1006,17,269.35367258122835,0,0,0,0
26.121125493633247,6,162,16,31.115576321029558,0,0,0,0
475.54426410873344,2,557,5,491.5767825828339,0,0,0,0
285.06266040455074,1,453,13,447.29863287538035,0,0,0,0
70.05426138983313,6,1783,15,71.52132432222893,0,0,0,0
414.05528951628946,4,510,17,306.5012070500387,1,0,0,0
184.92739054077686,2,1182,3,187.64007724752963,0,0,0,0
199.80664712831856,4,1687,12,207.1884316499177,0,0,0,0
271.575215826523,2,706,13,232.4149968890762,0,0,0,0
14.54914193058034,3,904,10,20.042167631298273,0,0,0,0
45.09548474415932,1,1753,6,38.39213302420874,0,0,0,0
353.0506582446848,4,1270,10,473.75436369492036,0,0,0,0
19.684645048747235,3,731,11,28.926847940445036,0,0,0,0
44.25460601675178,3,1033,12,31.619863759468604,0,0,0,0
262.9075465809394,5,723,7,227.1054156790473,0,0,1,0
268.7915156701245,4,1551,9,303.34077767970297,1,0,1,0
383.89035152275096,6,670,12,483.21377592506207,0,0,1,0
5198.189056810976,5,685,0,1028.1652157920648,0,1,1,1
553.5386134240998,2,1379,10,504.4286064036273,0,0,0,0
116.11514404348502,2,1547,16,81.35056853216899,0,0,1,0
185.36180364439556,3,230,10,186.67050119430618,0,0,1,0
299.8512160062216,5,1130,7,446.44299913853956,0,0,0,0
2500.0,7,1110,1,481.9007281092147,1,1,1,1
296.0022865124234,3,134,17,407.41106533671785,0,0,1,0
132.14119580071298,6,203,16,110.77921778921568,0,0,0,0
2916.85802261368,14,543,13,1133.19347338514,2,0,1,1
17.62001473927122,1,1714,8,13.954048042967061,0,0,1,0
420.8970738242608,6,1379,15,392.1464275826036,0,0,0,0
104.27848095668165,6,1150,16,111.99889565969357,0,0,0,0
207.73253190145087,4,791,7,282.42203720860283,0,0,0,0
503.38041557380086,3,167,9,578.0224511629935,0,0,0,0
786.2482099001735,3,1506,11,959.54343156577,0,0,0,0
76428.912589663,11,13,20,840.5999149744333,1,1,1,1
267.38822841915794,3,344,17,206.61719401076752,0,0,0,0
279.6467562886118,4,1347,11,234.91857237064255,0,0,0,0
5420.780456431885,12,10,16,168.71193147043303,3,0,1,1
843.5242131334402,2,218,2,674.4796132888606,1,0,0,0
817.0218719531209,2,224,16,867.0830726626822,0,1,0,0
121.08105077502033,6,1761,18,106.8356612029887,0,0,0,0
129.46884148669392,5,60,13,100.6736283484709,0,0,0,0
112.50714317930444,2,585,17,84.40088003774883,0,0,1,0
69.76881504117145,3,31,10,91.72061526455764,0,0,0,0
728.9708240164284,2,1028,19,750.8020755408799,0,0,0,0
139.43751966217567,2,785,18,132.32724452143555,0,0,0,0
600.8803175517384,3,1070,13,749.9599303308842,0,0,0,0
54.982184220259576,2,293,14,78.4739340720134,0,0,0,0
206.0251447234398,4,1651,10,315.47228363137566,0,0,1,0
235.55488300200818,4,724,11,224.03385496456363,0,0,0,0
399.70775796218544,1,1771,0,569.4181358511042,0,1,0,0
32.780252529143894,2,199,17,49.37005543600507,0,0,0,0
307.89866211019466,4,1349,14,256.9028074239199,0,0,0,0
14.181736889617655,3,1596,9,20.460589482510994,1,0,0,0
662.4943623024789,6,991,8,877.960174397121,0,0,0,0
519.471053311098,4,621,7,487.0207375962879,0,0,0,0
5953.867299866459,11,6,12,138.3335785077859,3,0,1,1
88.80896564187385,4,1196,13,68.80423826664963,0,0,1,0
26.07911594988177,5,614,10,41.120684796849595,1,1,0,0
393.1907324833203,3,841,19,475.59092188882744,0,0,0,0
5619.764814322102,11,786,1,840.4388584472402,2,1,0,1
37.95055666484501,4,1759,10,24.907396607338764,0,0,0,0
146.7965795919501,2,1421,19,160.7101444959383,0,0,0,0
279.00149452735207,3,102,17,271.126206483557,0,0,0,0
426.7172430526128,4,1122,10,318.92258233606884,0,0,0,0
61.49942003806611,3,1202,4,47.280245857943356,0,0,1,0
54.93882483064988,5,161,8,77.17994907325058,0,0,0,0
54.33303082847229,2,51,0,83.51347224497393,0,0,0,0
290.55294834294426,2,876,11,398.4246726250009,0,0,0,0
16.88581965922038,1,1228,14,11.582821054173628,0,1,1,0
380.17608749322255,4,179,8,462.3765192361846,0,0,1,0
27386.954686432095,8,601,2,253.44566158652066,1,1,0,1
112.82126599928404,2,1545,10,134.59421093170826,0,0,0,0
30.445501035779987,4,1234,8,32.54541550355626,0,0,0,0
699.9198090156175,6,913,19,547.910251251301,0,0,0,0
56.81390532473465,3,591,6,55.07630123143146,0,0,0,0
823.7334139760178,1,1757,8,593.1219568855379,0,0,0,0
12.284955624351893,3,1279,7,14.880144862541117,0,0,0,0
59.81328501230744,4,938,12,35.980407826839034,0,0,0,0
795.4776281360287,5,713,19,711.8335229873175,0,0,0,0
57.87448639030661,2,201,17,73.04719277149391,0,0,0,0
294.98246614751,2,1071,8,323.8806368137748,0,0,0,0
334.83885082438746,1,34,11,335.5155915569019,0,0,0,0
27062.304204516353,9,27,20,1182.6875783465607,1,1,1,1
152.90474553191487,4,518,5,142.73191858522952,0,1,1,0
228.1550811727796,3,1383,9,262.1050343814534,0,0,1,0
38.84475265212702,6,757,16,43.80822652884389,0,0,0,0
78.56780457703383,3,49,9,48.99870663457868,0,0,0,0
10405.455492024943,10,327,3,1035.2256231152585,1,1,1,1
290.3578811938905,4,1617,15,213.67298079906166,0,1,0,0
5557.787945400401,7,413,13,600.9910742956913,1,1,1,1
304.30343424445454,3,1349,11,351.0826691092792,0,0,0,0
103.44780442144697,2,1134,11,82.16786851952344,0,0,0,0
101.03803937803154,4,369,18,144.45674985375064,0,0,0,0
253.42392697469015,2,1068,10,305.7482360169094,0,0,0,0
235.1085448099378,2,100,17,332.65461450842423,0,0,1,0
71.54149077793608,5,527,17,100.99896675600999,0,0,0,0
194.21052317394975,3,255,7,202.02278692749582,0,0,1,0
56.11312174302832,2,1592,15,64.03231691284319,0,0,0,0
245.21515076512696,2,1389,17,287.7378764195356,0,0,0,0
102.01702200344522,5,856,14,106.19806787380138,0,0,0,0
442.24862784181784,2,1665,11,408.9436240901882,0,0,1,0
74.52486412621002,2,385,14,59.1316940768974,0,0,0,0
226.13604289552882,2,1328,11,198.6155646346279,0,0,0,0
803.3449116731097,2,1000,10,610.5163697952293,0,0,0,0
30.472504117620698,4,162,13,33.0071048722626,0,0,1,0
145.7286660459702,4,1060,18,205.88459781598468,0,0,0,0
94.23910653626089,3,1261,17,97.80891496338818,0,0,0,0
813.4162338218805,6,164,21,678.5174392748261,0,0,0,0
121.25689684598935,2,1137,16,156.64946773977357,0,0,1,0
703.3486113162083,2,1549,20,737.4024640201427,0,0,1,0
39.29620002180303,1,1004,19,49.66676438496,0,0,0,0
13.035842114212553,3,443,13,19.622420244281862,0,0,0,0
109.18730755799567,3,142,11,105.63374672466064,0,0,1,0
196.196124933025,3,741,14,233.8940598637084,0,0,0,0
160.09051210613572,2,476,11,134.65200719302536,0,0,0,0
168.32650395259517,5,1214,13,188.3221194576238,1,0,0,0
3893.684202471804,10,6,4,507.39315198851546,0,1,1,1
13.20963555689472,3,140,11,12.027578552050112,0,0,0,0
179.82592390386912,2,1342,16,253.7961314321581,1,0,0,0
466.3383758217268,2,325,6,378.7246382973537,0,0,1,0
807.9648009465565,2,607,15,822.8927533179386,0,0,0,0
1870.4307274261014,3,1079,10,2928.9689646016973,0,0,0,0
116.1172828778403,2,1171,5,95.35608549255403,0,0,0,0
766.2636281096369,2,1186,9,882.4654363713679,0,0,0,0
350.1591251246116,5,1542,7,380.6088967083047,0,0,0,0
26.77525826906994,1,273,8,42.183086263890345,0,0,0,0
232.5770568473319,2,1647,9,354.8814005698385,0,0,0,0
248.00772183264272,1,1416,12,266.73172045893455,0,0,0,0
96.04421957204374,3,1065,20,119.05929954978306,0,0,0,0
614.5752729997819,2,887,8,766.247372365979,0,0,0,0
598.2841839914506,2,1094,6,542.4036330699305,0,0,0,0
101.9177547157415,3,164,12,111.96287600397912,0,0,1,0
522.5151696276024,3,1499,11,482.80211195459077,0,0,0,0
102.60993722155912,3,683,5,86.11200078099817,0,0,1,0
787.139515755575,6,678,20,758.0478426196357,0,0,0,0
514.4875118419786,3,1716,13,402.879914071569,0,0,0,0
